round,accuracy,round_time
1,26.859504132231404,100
2,38.429752066115704,200
3,45.867768595041326,300
4,50.413223140495866,400
5,50.413223140495866,500
6,47.107438016528924,600
7,50.413223140495866,700
8,49.17355371900827,800
9,51.2396694214876,900
10,52.066115702479344,1000
11,51.652892561983464,1100
12,55.78512396694215,1200
13,55.371900826446286,1300
14,53.30578512396694,1400
15,54.958677685950406,1500
16,56.611570247933884,1600
17,54.54545454545454,1700
18,54.54545454545454,1800
19,54.132231404958674,1900
20,54.54545454545454,2000
21,55.371900826446286,2100
22,55.371900826446286,2200
23,50.82644628099173,2300
24,49.17355371900827,2400
25,56.611570247933884,2500
26,53.30578512396694,2600
27,51.652892561983464,2700
28,56.611570247933884,2800
29,54.132231404958674,2900
30,52.066115702479344,3000
31,53.71900826446281,3100
32,54.54545454545454,3200
33,56.19834710743802,3300
34,61.98347107438017,3400
35,57.02479338842975,3500
36,57.438016528925615,3600
37,59.917355371900825,3700
38,61.98347107438017,3800
39,66.11570247933885,3900
40,63.22314049586777,4000
41,62.396694214876035,4100
42,60.33057851239669,4200
43,59.09090909090909,4300
44,62.396694214876035,4400
45,63.22314049586777,4500
46,65.28925619834712,4600
47,63.22314049586777,4700
48,61.98347107438017,4800
49,63.22314049586777,4900
50,63.63636363636363,5000
51,67.35537190082644,5100
52,65.70247933884298,5200
53,61.15702479338842,5300
54,63.63636363636363,5400
55,55.78512396694215,5500
56,61.98347107438017,5600
57,58.67768595041323,5700
58,59.09090909090909,5800
59,58.26446280991735,5900
60,59.50413223140496,6000
61,60.74380165289256,6100
62,60.33057851239669,6200
63,60.74380165289256,6300
64,60.74380165289256,6400
65,58.67768595041323,6500
66,56.611570247933884,6600
67,58.26446280991735,6700
68,59.09090909090909,6800
69,60.33057851239669,6900
70,56.611570247933884,7000
71,59.09090909090909,7100
72,60.33057851239669,7200
73,64.46280991735537,7300
74,61.98347107438017,7400
75,59.50413223140496,7500
76,63.22314049586777,7600
77,64.46280991735537,7700
78,60.74380165289256,7800
79,63.63636363636363,7900
80,63.63636363636363,8000
81,64.0495867768595,8100
82,54.54545454545454,8200
83,62.8099173553719,8300
84,58.26446280991735,8400
85,62.396694214876035,8500
86,64.0495867768595,8600
87,60.74380165289256,8700
88,58.26446280991735,8800
89,64.46280991735537,8900
90,66.94214876033058,9000
91,63.22314049586777,9100
92,63.22314049586777,9200
93,63.22314049586777,9300
94,63.63636363636363,9400
95,64.87603305785123,9500
96,63.22314049586777,9600
97,56.611570247933884,9700
98,64.0495867768595,9800
99,61.15702479338842,9900
100,63.63636363636363,10000
101,59.50413223140496,10100
102,61.98347107438017,10200
103,61.98347107438017,10300
104,62.396694214876035,10400
105,59.917355371900825,10500
106,63.22314049586777,10600
107,59.917355371900825,10700
108,59.50413223140496,10800
109,61.57024793388429,10900
110,59.50413223140496,11000
111,60.33057851239669,11100
112,60.74380165289256,11200
113,63.22314049586777,11300
114,62.8099173553719,11400
115,61.57024793388429,11500
116,61.57024793388429,11600
117,61.98347107438017,11700
118,61.15702479338842,11800
119,61.98347107438017,11900
120,63.63636363636363,12000
121,63.22314049586777,12100
122,61.98347107438017,12200
123,64.46280991735537,12300
124,57.438016528925615,12400
125,64.46280991735537,12500
126,62.8099173553719,12600
127,63.22314049586777,12700
128,64.46280991735537,12800
129,64.46280991735537,12900
130,63.63636363636363,13000
131,65.28925619834712,13100
132,62.8099173553719,13200
133,64.46280991735537,13300
134,61.98347107438017,13400
135,64.46280991735537,13500
136,62.8099173553719,13600
137,64.0495867768595,13700
138,64.46280991735537,13800
139,64.87603305785123,13900
140,66.52892561983471,14000
141,65.70247933884298,14100
142,61.98347107438017,14200
143,65.28925619834712,14300
144,68.18181818181817,14400
145,63.22314049586777,14500
146,62.8099173553719,14600
147,66.52892561983471,14700
148,67.76859504132231,14800
149,62.8099173553719,14900
150,64.0495867768595,15000
151,66.11570247933885,15100
152,64.0495867768595,15200
153,66.94214876033058,15300
154,67.35537190082644,15400
155,67.35537190082644,15500
156,63.22314049586777,15600
157,66.11570247933885,15700
158,66.94214876033058,15800
159,69.00826446280992,15900
160,69.42148760330579,16000
161,68.18181818181817,16100
162,66.11570247933885,16200
163,69.83471074380165,16300
164,66.52892561983471,16400
165,67.76859504132231,16500
166,66.94214876033058,16600
167,64.87603305785123,16700
168,65.70247933884298,16800
169,64.0495867768595,16900
170,67.76859504132231,17000
171,65.70247933884298,17100
172,67.35537190082644,17200
173,69.00826446280992,17300
174,66.94214876033058,17400
175,64.46280991735537,17500
176,65.28925619834712,17600
177,66.52892561983471,17700
178,64.0495867768595,17800
179,64.0495867768595,17900
180,61.98347107438017,18000
181,63.63636363636363,18100
182,66.52892561983471,18200
183,64.0495867768595,18300
184,70.24793388429752,18400
185,67.76859504132231,18500
186,67.76859504132231,18600
187,66.94214876033058,18700
188,64.0495867768595,18800
189,67.76859504132231,18900
190,68.18181818181817,19000
191,64.87603305785123,19100
192,65.28925619834712,19200
193,66.11570247933885,19300
194,62.8099173553719,19400
195,62.396694214876035,19500
196,64.0495867768595,19600
197,63.63636363636363,19700
198,64.0495867768595,19800
199,65.28925619834712,19900
200,65.70247933884298,20000
