round,accuracy,round_time
1,10.100000000000001,20
2,20.69,40
3,28.34,60
4,27.98,80
5,24.58,100
6,30.55,120
7,30.98,140
8,29.659999999999997,160
9,29.759999999999998,180
10,28.79,200
11,31.419999999999998,220
12,32.56,240
13,33.98,260
14,49.95,280
15,38.15,300
16,49.08,320
17,44.72,340
18,44.72,360
19,46.760000000000005,380
20,46.61,400
21,37.830000000000005,420
22,41.38,440
23,41.65,460
24,41.760000000000005,480
25,54.800000000000004,500
26,54.169999999999995,520
27,53.839999999999996,540
28,55.44,560
29,51.78,580
30,58.269999999999996,600
31,61.51,620
32,58.440000000000005,640
33,64.86,660
34,65.14999999999999,680
35,54.510000000000005,700
36,45.81,720
37,63.029999999999994,740
38,59.68,760
39,61.12,780
40,68.89,800
41,64.84,820
42,59.51,840
43,64.56,860
44,59.93000000000001,880
45,63.59,900
46,56.230000000000004,920
47,49.730000000000004,940
48,54.92,960
49,50.79,980
50,59.540000000000006,1000
51,58.67,1020
52,62.160000000000004,1040
53,50.78,1060
54,67.74,1080
55,66.97999999999999,1100
56,60.699999999999996,1120
57,65.0,1140
58,71.44,1160
59,61.339999999999996,1180
60,70.86,1200
61,67.81,1220
62,68.53,1240
63,73.2,1260
64,77.44,1280
65,78.97,1300
66,81.52000000000001,1320
67,82.84,1340
68,81.25,1360
69,36.09,1380
70,73.83,1400
71,46.35,1420
72,42.86,1440
73,59.85,1460
74,45.190000000000005,1480
75,51.9,1500
76,49.13,1520
77,52.849999999999994,1540
78,46.04,1560
79,56.05,1580
80,53.800000000000004,1600
81,52.66,1620
82,68.67999999999999,1640
83,62.1,1660
84,66.64999999999999,1680
85,76.59,1700
86,77.57,1720
87,69.6,1740
88,32.0,1760
89,64.81,1780
90,62.19,1800
91,31.16,1820
92,49.39,1840
93,82.15,1860
94,75.44999999999999,1880
95,76.52,1900
96,83.99,1920
97,77.53,1940
98,84.75,1960
99,86.22999999999999,1980
100,85.46000000000001,2000
101,86.42999999999999,2020
102,89.27000000000001,2040
103,89.45,2060
104,89.69,2080
105,86.76,2100
106,89.89,2120
107,91.83,2140
108,92.93,2160
109,90.12,2180
110,92.47,2200
111,92.38,2220
112,91.49000000000001,2240
113,93.0,2260
114,84.85000000000001,2280
115,91.03,2300
116,89.47,2320
117,89.72,2340
118,93.11,2360
119,91.44,2380
120,85.3,2400
121,86.86,2420
122,92.02,2440
123,90.21000000000001,2460
124,90.93,2480
125,87.37,2500
126,92.66,2520
127,93.89,2540
128,93.30000000000001,2560
129,92.7,2580
130,92.88,2600
131,91.97,2620
132,91.05,2640
133,86.99,2660
134,93.04,2680
135,94.1,2700
136,93.08,2720
137,90.31,2740
138,93.11,2760
139,82.96,2780
140,91.58,2800
