round,accuracy,round_time
1,10.408921933085502,200
2,9.66542750929368,400
3,14.49814126394052,600
4,13.382899628252787,800
5,16.728624535315987,1000
6,15.613382899628252,1200
7,18.587360594795538,1400
8,6.319702602230483,1600
9,6.319702602230483,1800
10,17.472118959107807,2000
11,13.382899628252787,2200
12,14.12639405204461,2400
13,14.869888475836431,2600
14,24.1635687732342,2800
15,27.137546468401485,3000
16,27.881040892193308,3200
17,10.037174721189592,3400
18,10.408921933085502,3600
19,28.624535315985128,3800
20,30.111524163568777,4000
21,26.765799256505574,4200
22,11.524163568773234,4400
23,35.31598513011153,4600
24,31.970260223048324,4800
25,26.022304832713754,5000
26,24.53531598513011,5200
27,29.36802973977695,5400
28,32.71375464684015,5600
29,37.174721189591075,5800
30,35.31598513011153,6000
31,27.137546468401485,6200
32,31.59851301115242,6400
33,34.94423791821561,6600
34,39.405204460966544,6800
35,24.1635687732342,7000
36,26.022304832713754,7200
37,39.405204460966544,7400
38,39.03345724907063,7600
39,41.63568773234201,7800
40,43.12267657992565,8000
41,45.72490706319702,8200
42,39.77695167286245,8400
43,41.63568773234201,8600
44,37.174721189591075,8800
45,24.53531598513011,9000
46,24.53531598513011,9200
47,39.77695167286245,9400
48,40.89219330855018,9600
49,37.9182156133829,9800
50,43.49442379182156,10000
51,43.866171003717476,10200
52,44.98141263940521,10400
53,41.2639405204461,10600
54,40.520446096654275,10800
55,41.63568773234201,11000
56,42.75092936802974,11200
57,43.49442379182156,11400
58,43.49442379182156,11600
59,42.37918215613383,11800
60,44.60966542750929,12000
61,42.00743494423792,12200
62,43.866171003717476,12400
63,37.54646840148699,12600
64,44.237918215613384,12800
65,36.80297397769517,13000
66,46.09665427509294,13200
67,29.36802973977695,13400
68,38.28996282527881,13600
69,40.520446096654275,13800
70,42.75092936802974,14000
71,43.866171003717476,14200
72,44.237918215613384,14400
73,42.37918215613383,14600
74,44.60966542750929,14800
75,45.353159851301115,15000
76,37.9182156133829,15200
77,42.37918215613383,15400
78,39.405204460966544,15600
79,32.71375464684015,15800
80,38.28996282527881,16000
81,43.49442379182156,16200
82,46.09665427509294,16400
83,39.77695167286245,16600
84,40.89219330855018,16800
85,46.09665427509294,17000
86,50.55762081784386,17200
87,42.00743494423792,17400
88,46.468401486988846,17600
89,38.28996282527881,17800
90,42.37918215613383,18000
91,45.353159851301115,18200
92,44.98141263940521,18400
93,42.37918215613383,18600
94,44.237918215613384,18800
95,47.95539033457249,19000
96,42.37918215613383,19200
97,43.866171003717476,19400
98,46.468401486988846,19600
99,47.21189591078067,19800
100,47.21189591078067,20000
101,48.3271375464684,20200
102,47.95539033457249,20400
103,48.3271375464684,20600
104,47.95539033457249,20800
105,39.77695167286245,21000
106,44.60966542750929,21200
107,33.08550185873606,21400
108,31.970260223048324,21600
109,40.520446096654275,21800
110,42.37918215613383,22000
111,45.72490706319702,22200
112,45.353159851301115,22400
113,50.18587360594795,22600
114,48.698884758364315,22800
115,41.2639405204461,23000
116,44.60966542750929,23200
117,47.21189591078067,23400
118,47.58364312267658,23600
119,47.58364312267658,23800
120,44.98141263940521,24000
121,41.2639405204461,24200
122,43.49442379182156,24400
123,44.237918215613384,24600
124,44.237918215613384,24800
125,45.72490706319702,25000
126,36.059479553903344,25200
127,44.98141263940521,25400
128,45.353159851301115,25600
129,47.95539033457249,25800
130,47.58364312267658,26000
131,43.12267657992565,26200
132,43.12267657992565,26400
133,47.21189591078067,26600
134,48.3271375464684,26800
135,49.44237918215613,27000
136,49.44237918215613,27200
137,50.55762081784386,27400
138,50.92936802973978,27600
139,46.09665427509294,27800
140,38.66171003717472,28000
141,46.468401486988846,28200
142,50.18587360594795,28400
143,46.468401486988846,28600
144,35.687732342007436,28800
145,50.18587360594795,29000
146,53.53159851301115,29200
147,49.07063197026022,29400
148,49.814126394052046,29600
149,52.78810408921933,29800
150,53.159851301115246,30000
151,51.6728624535316,30200
152,47.58364312267658,30400
153,49.814126394052046,30600
154,49.07063197026022,30800
155,35.31598513011153,31000
156,50.55762081784386,31200
157,49.44237918215613,31400
158,48.698884758364315,31600
159,48.3271375464684,31800
160,46.09665427509294,32000
161,49.07063197026022,32200
162,49.07063197026022,32400
163,47.21189591078067,32600
164,37.174721189591075,32800
165,47.21189591078067,33000
166,51.301115241635685,33200
167,39.77695167286245,33400
168,39.77695167286245,33600
169,49.814126394052046,33800
170,51.301115241635685,34000
171,51.301115241635685,34200
172,50.92936802973978,34400
173,35.687732342007436,34600
174,34.572490706319705,34800
175,52.78810408921933,35000
176,47.95539033457249,35200
177,47.95539033457249,35400
178,45.353159851301115,35600
179,49.814126394052046,35800
180,50.55762081784386,36000
181,44.60966542750929,36200
182,46.09665427509294,36400
183,46.84014869888476,36600
184,46.09665427509294,36800
185,49.814126394052046,37000
186,51.6728624535316,37200
187,47.58364312267658,37400
188,48.3271375464684,37600
189,46.468401486988846,37800
190,47.58364312267658,38000
191,53.159851301115246,38200
192,50.92936802973978,38400
193,52.41635687732342,38600
194,51.6728624535316,38800
195,53.159851301115246,39000
196,50.18587360594795,39200
197,41.63568773234201,39400
198,50.92936802973978,39600
199,40.520446096654275,39800
200,50.55762081784386,40000
201,53.90334572490706,40200
202,56.13382899628253,40400
203,50.92936802973978,40600
204,43.49442379182156,40800
205,52.78810408921933,41000
206,50.18587360594795,41200
207,52.78810408921933,41400
208,51.301115241635685,41600
209,55.762081784386616,41800
210,55.762081784386616,42000
211,54.646840148698885,42200
212,55.01858736059479,42400
213,55.762081784386616,42600
214,51.301115241635685,42800
215,56.13382899628253,43000
216,56.13382899628253,43200
217,55.762081784386616,43400
218,56.13382899628253,43600
219,56.13382899628253,43800
220,51.6728624535316,44000
221,51.6728624535316,44200
222,50.18587360594795,44400
223,51.6728624535316,44600
224,51.301115241635685,44800
225,51.6728624535316,45000
226,51.301115241635685,45200
227,47.21189591078067,45400
228,48.698884758364315,45600
229,53.159851301115246,45800
230,50.92936802973978,46000
231,52.41635687732342,46200
232,51.301115241635685,46400
233,53.53159851301115,46600
234,52.04460966542751,46800
235,54.27509293680297,47000
236,53.53159851301115,47200
237,50.55762081784386,47400
238,53.159851301115246,47600
239,55.01858736059479,47800
240,54.646840148698885,48000
241,54.646840148698885,48200
242,54.646840148698885,48400
243,52.78810408921933,48600
244,57.249070631970255,48800
245,52.41635687732342,49000
246,54.27509293680297,49200
247,56.13382899628253,49400
248,52.41635687732342,49600
249,54.27509293680297,49800
250,53.159851301115246,50000
251,52.04460966542751,50200
252,53.159851301115246,50400
253,52.41635687732342,50600
254,53.53159851301115,50800
255,57.62081784386617,51000
256,59.10780669144982,51200
257,56.877323420074354,51400
258,55.762081784386616,51600
259,57.249070631970255,51800
260,54.27509293680297,52000
261,57.249070631970255,52200
262,57.249070631970255,52400
263,61.71003717472119,52600
264,59.85130111524164,52800
265,57.99256505576208,53000
266,50.18587360594795,53200
267,64.31226765799256,53400
268,63.19702602230484,53600
269,48.698884758364315,53800
270,49.07063197026022,54000
271,55.762081784386616,54200
272,56.13382899628253,54400
273,53.90334572490706,54600
274,56.50557620817844,54800
275,60.594795539033456,55000
276,60.223048327137555,55200
277,49.07063197026022,55400
278,49.07063197026022,55600
279,49.44237918215613,55800
280,54.27509293680297,56000
281,57.62081784386617,56200
282,55.39033457249071,56400
283,58.7360594795539,56600
284,56.50557620817844,56800
285,58.7360594795539,57000
286,59.479553903345725,57200
287,58.7360594795539,57400
288,56.877323420074354,57600
289,60.223048327137555,57800
290,60.966542750929364,58000
291,59.10780669144982,58200
292,59.85130111524164,58400
293,54.646840148698885,58600
294,56.50557620817844,58800
295,61.33828996282528,59000
296,60.966542750929364,59200
297,60.966542750929364,59400
298,61.33828996282528,59600
299,59.85130111524164,59800
300,55.762081784386616,60000
301,60.966542750929364,60200
302,62.825278810408925,60400
303,60.594795539033456,60600
304,60.594795539033456,60800
305,55.39033457249071,61000
306,55.39033457249071,61200
307,55.762081784386616,61400
308,55.762081784386616,61600
309,53.53159851301115,61800
310,53.90334572490706,62000
311,48.3271375464684,62200
312,49.44237918215613,62400
313,57.249070631970255,62600
314,61.33828996282528,62800
315,56.50557620817844,63000
316,59.85130111524164,63200
317,58.7360594795539,63400
318,55.01858736059479,63600
319,57.99256505576208,63800
320,57.99256505576208,64000
321,55.762081784386616,64200
322,55.762081784386616,64400
323,55.762081784386616,64600
324,56.13382899628253,64800
325,52.41635687732342,65000
326,55.01858736059479,65200
327,59.10780669144982,65400
328,61.33828996282528,65600
329,62.825278810408925,65800
330,60.594795539033456,66000
331,60.223048327137555,66200
332,60.594795539033456,66400
333,57.62081784386617,66600
334,57.99256505576208,66800
335,60.223048327137555,67000
336,58.7360594795539,67200
337,62.45353159851301,67400
338,61.33828996282528,67600
339,63.56877323420075,67800
340,62.825278810408925,68000
341,57.249070631970255,68200
342,58.7360594795539,68400
343,62.825278810408925,68600
344,61.71003717472119,68800
345,62.0817843866171,69000
346,61.71003717472119,69200
347,59.479553903345725,69400
348,60.594795539033456,69600
349,60.223048327137555,69800
350,64.31226765799256,70000
351,56.50557620817844,70200
352,60.594795539033456,70400
353,57.62081784386617,70600
354,54.27509293680297,70800
355,57.99256505576208,71000
356,66.17100371747212,71200
357,63.94052044609665,71400
358,65.4275092936803,71600
359,59.479553903345725,71800
360,60.223048327137555,72000
361,63.19702602230484,72200
362,60.966542750929364,72400
363,60.966542750929364,72600
364,57.249070631970255,72800
365,66.91449814126395,73000
366,59.85130111524164,73200
367,63.56877323420075,73400
368,60.966542750929364,73600
369,65.79925650557621,73800
370,62.825278810408925,74000
371,65.79925650557621,74200
372,65.79925650557621,74400
373,65.4275092936803,74600
374,64.68401486988847,74800
375,63.56877323420075,75000
376,66.54275092936803,75200
377,56.13382899628253,75400
378,60.966542750929364,75600
379,57.62081784386617,75800
380,61.71003717472119,76000
381,63.94052044609665,76200
382,62.45353159851301,76400
383,66.54275092936803,76600
384,68.02973977695167,76800
385,68.02973977695167,77000
386,62.0817843866171,77200
387,63.19702602230484,77400
388,63.94052044609665,77600
389,64.68401486988847,77800
390,68.40148698884758,78000
391,63.94052044609665,78200
392,64.68401486988847,78400
393,56.877323420074354,78600
394,63.94052044609665,78800
395,65.79925650557621,79000
396,65.05576208178438,79200
397,56.50557620817844,79400
398,61.33828996282528,79600
399,60.966542750929364,79800
400,66.91449814126395,80000
401,65.4275092936803,80200
402,63.19702602230484,80400
403,65.79925650557621,80600
404,66.17100371747212,80800
405,63.19702602230484,81000
406,65.05576208178438,81200
407,65.79925650557621,81400
408,65.79925650557621,81600
409,68.40148698884758,81800
410,65.79925650557621,82000
411,64.68401486988847,82200
