round,accuracy,training_time,round_time
1,27.675840978593275,20.21333245560527,47.40637765824795
2,28.440366972477065,20.311948020011187,39.596086807549
3,27.82874617737003,20.585714899003506,39.74551960453391
4,41.437308868501525,20.3800368309021,40.45773388445377
5,22.782874617737004,20.948180124163628,40.78633261844516
6,35.015290519877674,20.567510832101107,40.57878528535366
7,38.07339449541284,20.226497016847134,40.53897085040808
8,25.076452599388375,20.392264250665903,40.57969760149717
9,28.593272171253826,22.055205903947353,41.118340481072664
10,37.920489296636084,20.25019945949316,40.5400611422956
11,35.932721712538225,20.900476157665253,39.80861849710345
12,35.47400611620795,20.618729315698147,41.36580406501889
13,39.60244648318042,20.448281470686197,40.48577755317092
14,39.296636085626915,20.260494224727154,40.32464959472418
15,38.379204892966364,20.587006147950888,40.095430344343185
16,49.38837920489297,21.001634310930967,39.93127216026187
17,23.24159021406728,20.902710109949112,40.34733543172479
18,30.73394495412844,20.14667659625411,40.97610406950116
19,44.801223241590215,20.361822549253702,40.34716189652681
20,57.03363914373089,20.3712154366076,40.26421233639121
21,8.868501529051988,20.30656338483095,41.227341026067734
22,39.908256880733944,20.73730607703328,39.810056641697884
23,35.77981651376147,19.891261756420135,40.536195799708366
24,41.59021406727829,19.874733306467533,40.608566239476204
25,37.15596330275229,20.805700592696667,40.258683647960424
26,50.764525993883794,20.44426640123129,40.47812661528587
27,47.85932721712538,20.606099620461464,40.34663540124893
28,48.318042813455655,20.367159008979797,40.91039711609483
29,58.56269113149847,20.583684418350458,39.798036713153124
30,53.822629969418955,20.44810976833105,40.15220160782337
31,62.99694189602446,20.680333979427814,41.32718227431178
32,58.40978593272171,21.087422996759415,40.573996122926474
33,63.455657492354746,21.709268376231194,41.832973416894674
34,60.24464831804281,20.047539070248604,40.56520042195916
35,59.021406727828754,20.53895854577422,40.804354429244995
36,51.52905198776758,21.249899819493294,40.807378735393286
37,38.53211009174312,21.309013426303864,41.00439839065075
38,51.52905198776758,20.274645552039146,40.79122603312135
39,56.269113149847094,21.23591671139002,41.31095798686147
40,56.727828746177366,20.525984957814217,41.290782660245895
41,57.798165137614674,20.681932423263788,40.53367665410042
42,62.99694189602446,20.777246840298176,40.56986674666405
43,57.18654434250765,20.446536634117365,40.62958759069443
44,63.455657492354746,20.669409353286028,40.65566984564066
45,68.19571865443424,20.482471730560064,40.518119513988495
46,68.65443425076452,20.69876655563712,40.16238209232688
47,65.90214067278288,20.55710168555379,40.646509218961
48,67.88990825688074,19.7469645999372,39.752693347632885
49,71.86544342507645,20.828547298908234,40.49042100831866
50,66.05504587155964,20.474123895168304,40.86734425649047
51,65.29051987767585,20.502882346510887,41.211254086345434
52,72.32415902140673,20.565212734043598,40.9728899076581
53,71.25382262996942,20.681816343218088,40.06010314449668
54,75.68807339449542,20.13447257131338,40.9799224101007
55,69.72477064220183,20.626133408397436,40.87408412992954
56,72.32415902140673,19.540127582848072,40.17786165699363
57,72.62996941896024,21.008730426430702,40.98818587884307
58,72.93577981651376,20.482229724526405,39.27615287899971
59,66.5137614678899,20.17020221799612,40.29158432036638
60,68.0428134556575,21.150550335645676,41.320264764130116
61,67.12538226299695,20.860793601721525,40.81918200850487
62,71.55963302752293,20.79013979434967,39.84031596779823
63,78.13455657492355,21.054745998233557,41.603877898305655
64,67.43119266055045,19.45511645451188,40.859272703528404
65,58.86850152905198,20.828518077731133,40.38885537907481
66,68.34862385321101,19.56385762616992,40.17167131230235
67,74.61773700305811,20.704779732972383,40.42613973096013
68,71.86544342507645,19.95484085381031,40.16354973614216
69,72.17125382262996,19.80979372560978,40.30348678305745
70,79.20489296636084,20.282725617289543,41.22656711563468
71,70.03058103975535,20.423608969897032,41.06180324405432
72,68.0428134556575,20.46768070012331,40.63470786064863
73,64.98470948012233,20.473537795245647,40.47620043158531
74,81.03975535168195,20.49608724564314,40.654357977211475
75,79.81651376146789,20.464477840811014,40.565074883401394
76,85.3211009174312,20.277572959661484,40.769565120339394
77,85.77981651376146,20.267000824213028,40.4826683960855
78,80.73394495412845,20.64334187284112,41.49964687600732
79,89.75535168195718,20.06157487258315,40.81525833904743
80,79.35779816513761,20.530135683715343,40.32538267597556
81,67.2782874617737,20.383305542171,40.78650235757232
82,77.67584097859327,20.47036961093545,40.60557856038213
83,88.07339449541286,20.292861320078373,40.31917429715395
84,80.58103975535168,21.387788388878107,40.78896529972553
