round,accuracy,training_time,round_time
83,74.77064220183486,19.614033725112677,22.085236318409443
84,63.91437308868502,19.521950222551823,21.703453551977873
85,70.64220183486239,19.921463925391436,22.003791641443968
86,75.68807339449542,19.3738254904747,21.24741142243147
87,79.35779816513761,19.955028783529997,21.956525698304176
88,63.76146788990825,20.071665957570076,21.884946890175343
89,76.29969418960245,19.487109623849392,21.52821296453476
90,72.78287461773701,19.87811204046011,21.30739687383175
91,74.77064220183486,19.45232369378209,21.774268064647913
92,78.74617737003058,19.502688884735107,21.307676158845425
93,69.26605504587155,19.242421571165323,21.422025188803673
94,75.22935779816514,19.666166331619024,22.120269555598497
95,73.39449541284404,19.941661190241575,21.72098833695054
96,28.74617737003058,19.680735290050507,21.147376231849194
97,56.88073394495413,20.191937066614628,22.23578927665949
98,76.45259938837921,19.848314955830574,21.095177803188562
99,73.54740061162079,20.31040995195508,21.746929671615362
100,77.52293577981652,19.823895826935768,21.346243478357792
101,79.20489296636084,19.94385217130184,21.52789641916752
102,78.2874617737003,19.61930337920785,21.400529772043228
103,72.62996941896024,19.989095892757177,21.01019609719515
104,85.16819571865443,19.47989073768258,22.214139625430107
105,74.15902140672783,20.349955052137375,21.581912402063608
106,71.10091743119266,19.744633965194225,21.562779244035482
107,69.57186544342507,19.081965308636427,21.79705148935318
108,81.03975535168195,19.312937047332525,21.485237672924995
109,81.49847094801224,18.875917103141546,21.663460716605186
110,78.89908256880734,19.470563732087612,21.534894783049822
111,77.21712538226299,20.291201315820217,21.89056871086359
112,79.20489296636084,19.10865033790469,21.264013320207596
113,83.18042813455658,19.33328116685152,21.534938618540764
114,81.9571865443425,19.72562935575843,21.550770960748196
115,81.9571865443425,20.103675857186317,21.461411468684673
116,80.1223241590214,19.90735822170973,21.741205353289843
117,73.85321100917432,20.07752389833331,21.938645776361227
118,80.58103975535168,19.67531058937311,21.870747949928045
119,81.03975535168195,19.598102748394012,21.71096506714821
120,79.0519877675841,19.866988170892,22.109491374343634
121,75.53516819571865,19.805209919810295,21.36817578971386
122,83.33333333333334,19.812279649078846,21.68263414874673
123,76.14678899082568,20.948951933532953,21.626843493431807
124,75.38226299694189,19.995503034442663,21.161080364137888
125,63.455657492354746,19.96029194444418,21.501952722668648
126,76.75840978593273,19.537662990391254,22.101753264665604
127,15.29051987767584,19.94223405048251,22.008312929421663
128,43.730886850152906,19.943207763135433,21.765156719833612
129,23.08868501529052,20.198639672249556,21.546922624111176
130,54.58715596330275,20.56836012378335,21.760953187942505
131,69.41896024464832,20.48746769875288,21.563366498798132
132,72.17125382262996,19.836238082498312,21.46701429411769
133,68.65443425076452,20.139120019972324,21.797825049608946
134,75.99388379204893,20.360253985971212,21.895787615329027
135,81.19266055045871,20.097915936261415,21.786333300173283
136,68.0428134556575,19.61383718252182,21.36637742444873
137,73.70030581039755,19.635903749614954,21.744624130427837
138,72.17125382262996,20.51639526337385,21.480380330234766
139,80.58103975535168,19.666445806622505,22.155604746192694
140,61.92660550458715,19.999349683523178,21.791901245713234
141,66.36085626911316,20.343057867139578,21.82736036926508
142,68.19571865443424,19.719120480120182,21.98395799845457
143,76.60550458715596,19.22488011419773,21.67547946050763
144,79.0519877675841,19.79666928946972,21.529750172048807
145,65.90214067278288,20.180181056261063,21.76848404854536
146,74.92354740061162,19.493593141436577,21.20045130699873
147,77.52293577981652,19.826162554323673,21.60850265994668
148,38.53211009174312,19.582827668637037,21.03877118602395
149,51.52905198776758,19.605662539601326,21.954259142279625
150,60.24464831804281,19.978418555110693,21.874175675213337
