round,accuracy,round_time
1,10.037174721189592,30
2,11.152416356877323,60
3,10.037174721189592,90
4,10.037174721189592,120
5,10.037174721189592,150
6,10.408921933085502,180
7,10.037174721189592,210
8,10.408921933085502,240
9,10.037174721189592,270
10,10.037174721189592,300
11,16.728624535315987,330
12,15.241635687732341,360
13,16.728624535315987,390
14,16.728624535315987,420
15,15.985130111524162,450
16,14.49814126394052,480
17,16.728624535315987,510
18,17.100371747211895,540
19,27.509293680297397,570
20,17.100371747211895,600
21,27.881040892193308,630
22,16.728624535315987,660
23,27.881040892193308,690
24,27.881040892193308,720
25,20.44609665427509,750
26,16.356877323420075,780
27,20.44609665427509,810
28,16.356877323420075,840
29,26.394052044609666,870
30,29.36802973977695,900
31,26.022304832713754,930
32,31.970260223048324,960
33,26.022304832713754,990
34,31.970260223048324,1020
35,23.42007434944238,1050
36,33.457249070631974,1080
37,32.71375464684015,1110
38,24.1635687732342,1140
39,26.765799256505574,1170
40,30.111524163568777,1200
41,33.82899628252788,1230
42,31.226765799256505,1260
43,33.82899628252788,1290
44,33.82899628252788,1320
45,29.739776951672862,1350
46,36.43122676579926,1380
47,39.405204460966544,1410
48,39.405204460966544,1440
49,40.14869888475837,1470
50,37.9182156133829,1500
51,33.457249070631974,1530
52,39.77695167286245,1560
53,36.80297397769517,1590
54,38.66171003717472,1620
55,38.66171003717472,1650
56,42.00743494423792,1680
57,32.342007434944236,1710
58,42.00743494423792,1740
59,32.342007434944236,1770
60,32.342007434944236,1800
61,36.80297397769517,1830
62,42.75092936802974,1860
63,42.37918215613383,1890
64,42.75092936802974,1920
65,36.43122676579926,1950
66,38.28996282527881,1980
67,40.520446096654275,2010
68,38.66171003717472,2040
69,29.739776951672862,2070
70,40.14869888475837,2100
71,40.89219330855018,2130
72,40.89219330855018,2160
73,42.00743494423792,2190
74,42.75092936802974,2220
75,41.63568773234201,2250
76,41.63568773234201,2280
77,39.77695167286245,2310
78,40.520446096654275,2340
79,40.89219330855018,2370
80,40.520446096654275,2400
81,43.49442379182156,2430
82,40.520446096654275,2460
83,33.82899628252788,2490
84,33.82899628252788,2520
85,45.353159851301115,2550
86,33.82899628252788,2580
87,45.353159851301115,2610
88,46.468401486988846,2640
89,46.468401486988846,2670
90,33.457249070631974,2700
91,42.37918215613383,2730
92,46.09665427509294,2760
93,42.37918215613383,2790
94,44.60966542750929,2820
95,33.82899628252788,2850
96,37.9182156133829,2880
97,39.77695167286245,2910
98,33.82899628252788,2940
99,37.54646840148699,2970
100,40.89219330855018,3000
101,35.687732342007436,3030
102,34.572490706319705,3060
103,35.687732342007436,3090
104,36.059479553903344,3120
105,32.71375464684015,3150
106,36.059479553903344,3180
107,32.71375464684015,3210
108,32.71375464684015,3240
109,42.00743494423792,3270
110,32.71375464684015,3300
111,40.89219330855018,3330
112,32.71375464684015,3360
113,42.37918215613383,3390
114,40.520446096654275,3420
115,41.63568773234201,3450
116,40.520446096654275,3480
117,43.12267657992565,3510
118,44.60966542750929,3540
119,43.866171003717476,3570
120,43.866171003717476,3600
121,45.353159851301115,3630
122,43.866171003717476,3660
123,43.49442379182156,3690
124,36.059479553903344,3720
125,43.49442379182156,3750
126,43.49442379182156,3780
127,44.60966542750929,3810
128,35.687732342007436,3840
129,43.12267657992565,3870
130,44.98141263940521,3900
131,39.405204460966544,3930
132,39.405204460966544,3960
133,47.95539033457249,3990
134,36.43122676579926,4020
135,48.698884758364315,4050
136,36.43122676579926,4080
137,47.58364312267658,4110
138,47.58364312267658,4140
139,44.98141263940521,4170
140,36.43122676579926,4200
141,44.98141263940521,4230
142,49.07063197026022,4260
143,50.18587360594795,4290
144,50.18587360594795,4320
145,46.84014869888476,4350
146,50.55762081784386,4380
147,47.58364312267658,4410
148,46.84014869888476,4440
149,42.00743494423792,4470
150,42.37918215613383,4500
151,44.98141263940521,4530
152,42.37918215613383,4560
153,44.98141263940521,4590
154,44.98141263940521,4620
155,37.174721189591075,4650
156,37.174721189591075,4680
157,48.3271375464684,4710
158,50.18587360594795,4740
159,48.3271375464684,4770
160,50.18587360594795,4800
161,52.04460966542751,4830
162,52.41635687732342,4860
163,50.55762081784386,4890
164,49.814126394052046,4920
165,52.41635687732342,4950
166,49.814126394052046,4980
167,52.04460966542751,5010
168,51.6728624535316,5040
169,52.04460966542751,5070
170,52.04460966542751,5100
171,51.6728624535316,5130
172,51.6728624535316,5160
173,49.814126394052046,5190
174,50.18587360594795,5220
175,52.04460966542751,5250
176,49.814126394052046,5280
177,52.04460966542751,5310
178,49.814126394052046,5340
179,47.58364312267658,5370
180,47.58364312267658,5400
181,35.31598513011153,5430
182,36.059479553903344,5460
183,49.07063197026022,5490
184,36.059479553903344,5520
185,48.698884758364315,5550
186,49.07063197026022,5580
187,40.89219330855018,5610
188,49.44237918215613,5640
189,40.89219330855018,5670
190,50.55762081784386,5700
191,45.353159851301115,5730
192,46.09665427509294,5760
193,45.353159851301115,5790
194,45.353159851301115,5820
195,44.237918215613384,5850
196,44.237918215613384,5880
197,50.92936802973978,5910
198,46.84014869888476,5940
199,49.44237918215613,5970
200,50.92936802973978,6000
201,48.698884758364315,6030
202,50.55762081784386,6060
203,48.698884758364315,6090
204,48.698884758364315,6120
205,53.159851301115246,6150
206,49.07063197026022,6180
207,52.78810408921933,6210
208,49.07063197026022,6240
209,50.55762081784386,6270
210,50.55762081784386,6300
211,49.07063197026022,6330
212,50.55762081784386,6360
213,55.39033457249071,6390
214,47.21189591078067,6420
215,55.39033457249071,6450
216,55.39033457249071,6480
217,44.98141263940521,6510
218,47.58364312267658,6540
219,40.14869888475837,6570
220,46.468401486988846,6600
221,40.14869888475837,6630
222,40.14869888475837,6660
223,48.698884758364315,6690
224,53.159851301115246,6720
225,49.07063197026022,6750
226,53.159851301115246,6780
227,49.07063197026022,6810
228,49.07063197026022,6840
229,46.84014869888476,6870
230,51.6728624535316,6900
231,46.84014869888476,6930
232,51.6728624535316,6960
233,47.21189591078067,6990
234,46.84014869888476,7020
235,39.77695167286245,7050
236,48.698884758364315,7080
237,40.14869888475837,7110
238,37.9182156133829,7140
239,51.6728624535316,7170
240,51.6728624535316,7200
241,47.58364312267658,7230
242,51.301115241635685,7260
243,50.55762081784386,7290
244,50.18587360594795,7320
245,42.37918215613383,7350
246,50.55762081784386,7380
247,57.249070631970255,7410
248,53.90334572490706,7440
249,57.249070631970255,7470
250,53.90334572490706,7500
251,52.04460966542751,7530
252,52.04460966542751,7560
253,44.98141263940521,7590
254,52.78810408921933,7620
255,46.09665427509294,7650
256,50.92936802973978,7680
257,47.21189591078067,7710
258,46.84014869888476,7740
259,54.27509293680297,7770
260,49.44237918215613,7800
261,54.27509293680297,7830
262,51.6728624535316,7860
263,52.04460966542751,7890
264,52.04460966542751,7920
265,55.762081784386616,7950
266,52.78810408921933,7980
267,50.92936802973978,8010
268,52.78810408921933,8040
269,53.90334572490706,8070
270,51.301115241635685,8100
271,47.21189591078067,8130
272,45.353159851301115,8160
273,47.95539033457249,8190
274,45.353159851301115,8220
275,50.18587360594795,8250
276,51.6728624535316,8280
277,50.18587360594795,8310
278,49.44237918215613,8340
279,51.301115241635685,8370
280,61.33828996282528,8400
