round,accuracy,training_time,round_time
1,7.063197026022305,19.90719510242343,27.77825901657343
2,9.293680297397769,20.00677164271474,22.040587536990643
3,10.037174721189592,19.294026233255863,21.94751973822713
4,10.037174721189592,19.779780477285385,22.149219013750553
5,20.44609665427509,19.660776991397142,21.92426685616374
6,10.037174721189592,20.066421948373318,21.459485556930304
7,10.037174721189592,20.454218812286854,21.493715908378363
8,10.037174721189592,19.921750634908676,21.24796123802662
9,15.985130111524162,20.646976180374622,22.07099759951234
10,10.408921933085502,20.118118844926357,22.221965059638023
11,15.985130111524162,20.23872470483184,22.373858120292425
12,10.037174721189592,19.58032964169979,21.737174551934004
13,10.037174721189592,20.33257268741727,21.930061765015125
14,22.304832713754646,20.030799563974142,22.1109026260674
15,10.037174721189592,19.946702785789967,21.72650657966733
16,10.037174721189592,20.11292887479067,21.89821293577552
17,25.27881040892193,19.2317928224802,21.3892526589334
18,30.483271375464682,19.613158483058214,21.70451758801937
19,25.27881040892193,20.268851704895496,21.50755299627781
20,28.25278810408922,20.454957891255617,21.67880366370082
21,17.843866171003718,19.98432434350252,22.063172299414873
22,32.71375464684015,20.058933686465025,22.05115742981434
23,33.82899628252788,19.858206167817116,21.99648819118738
24,28.624535315985128,19.763420697301626,21.829368196427822
25,27.137546468401485,20.155911326408386,22.33568349480629
26,41.2639405204461,19.896644324064255,21.966935988515615
27,17.472118959107807,19.837597865611315,21.67950289323926
28,22.304832713754646,20.388133823871613,22.780637323856354
29,30.855018587360593,20.04389251768589,21.68739927187562
30,34.94423791821561,20.263716660439968,21.636665739119053
31,41.2639405204461,20.429728403687477,21.775526899844408
32,29.739776951672862,20.04432088136673,21.69664181023836
33,14.49814126394052,20.505813520401716,21.48652796074748
34,20.44609665427509,19.742709685117006,21.85055936127901
35,37.9182156133829,19.95465859770775,21.963192969560623
36,28.99628252788104,20.210425730794668,21.84878735244274
37,27.509293680297397,19.668376304209232,22.22314790263772
38,31.59851301115242,19.444499038159847,21.82896589115262
39,28.25278810408922,20.55214997380972,21.83937245607376
40,40.520446096654275,19.665118277072906,21.776554495096207
41,30.111524163568777,20.650593657046556,21.74801790341735
42,30.483271375464682,20.318272590637207,21.32176822051406
43,20.44609665427509,19.828342769294977,21.66268850117922
44,26.022304832713754,19.620191015303135,21.32646895945072
45,30.483271375464682,20.057523235678673,21.39374503493309
46,37.9182156133829,19.969246670603752,21.607482314109802
47,29.739776951672862,19.84353445842862,22.10720670595765
48,23.42007434944238,20.76530808210373,22.462656293064356
49,23.42007434944238,19.650876682251692,21.546093922108412
50,33.82899628252788,20.296779349446297,21.72151544317603
51,28.624535315985128,19.91894331201911,21.685773208737373
52,39.405204460966544,20.445319797843695,21.721028070896864
53,48.698884758364315,19.994226455688477,22.397065088152885
54,50.55762081784386,19.70768478140235,21.750696890056133
55,29.36802973977695,20.181784942746162,21.85081512108445
56,49.44237918215613,19.92363103851676,21.461580228060484
57,46.09665427509294,20.309800174087286,22.220801018178463
58,31.970260223048324,20.217514485120773,22.390607561916113
59,43.49442379182156,19.937416184693575,21.467569272965193
60,34.94423791821561,19.34208370745182,20.944012623280287
61,52.41635687732342,19.91242554038763,21.935510206967592
62,42.37918215613383,19.62615653127432,21.682531345635653
63,34.572490706319705,20.100970771163702,21.42650419473648
64,53.53159851301115,20.664375964552164,22.273310098797083
65,47.95539033457249,20.21949115023017,21.133605629205704
66,44.237918215613384,20.16379364952445,21.516296442598104
67,42.00743494423792,19.813447911292315,21.555891897529364
68,46.84014869888476,20.461954172700644,21.831879757344723
69,41.2639405204461,20.338185645639896,21.898378022015095
70,38.66171003717472,19.93864408507943,22.064838618040085
71,26.765799256505574,20.17254827544093,21.66076308861375
72,37.174721189591075,20.571131888777018,22.512776408344507
73,40.14869888475837,19.957104202359915,21.87013518065214
74,29.739776951672862,19.544300381094217,21.807540465146303
75,48.3271375464684,20.134375359863043,21.767065688967705
76,40.520446096654275,19.755634356290102,21.592737670987844
77,37.54646840148699,20.26309586688876,22.080553572624922
78,32.342007434944236,19.602178622037172,21.80585151538253
79,40.89219330855018,19.78837649524212,22.65504338219762
80,37.54646840148699,20.415122143924236,22.193035595119
81,27.881040892193308,19.526541601866484,21.27095503360033
82,49.44237918215613,20.357133008539677,21.792175069451332
83,40.89219330855018,19.794864382594824,21.50665010139346
84,43.866171003717476,20.40487738698721,21.85649600997567
85,42.00743494423792,19.66985335573554,21.626051113009453
86,51.301115241635685,20.07982912287116,21.613318007439375
87,36.059479553903344,20.504533480852842,22.307638481259346
88,44.98141263940521,20.396964322775602,21.5993360131979
89,47.58364312267658,19.232935953885317,21.26617518812418
90,49.44237918215613,20.145577467978,22.411716915667057
91,42.00743494423792,19.664645843207836,21.83840449899435
92,46.09665427509294,19.812057692557573,21.388305608183146
93,20.817843866171003,19.923946518450975,22.118599612265825
94,34.94423791821561,20.622407089918852,21.86435915529728
95,38.28996282527881,19.950188990682364,21.610765736550093
96,56.877323420074354,20.214295398443937,21.80070550739765
97,42.75092936802974,20.247197460383177,21.635364308953285
98,43.49442379182156,19.99687672778964,22.075124945491552
99,32.342007434944236,19.76036985963583,21.761282362043858
100,43.49442379182156,19.67284455895424,21.671321127563715
101,55.762081784386616,19.634976338595152,21.300096951425076
102,45.72490706319702,20.593856368213892,21.7882390730083
103,55.01858736059479,20.05266374349594,21.551534339785576
104,40.520446096654275,20.18002900108695,21.867100324481726
105,57.99256505576208,20.36089101806283,22.18886924162507
106,39.77695167286245,20.574805557727814,22.135639399290085
107,55.01858736059479,20.09337419271469,21.690985769033432
108,29.36802973977695,20.417237646877766,21.35638664290309
109,58.7360594795539,20.539112377911806,21.92301592603326
110,58.7360594795539,19.97783750295639,21.172721717506647
111,57.99256505576208,19.844936836510897,21.759271532297134
112,55.01858736059479,20.239252500236034,21.898573487997055
113,42.37918215613383,20.512922547757626,22.194009825587273
114,57.62081784386617,20.177011132240295,22.307186778634787
115,43.866171003717476,20.881044253706932,22.6022393964231
116,55.39033457249071,19.95372211933136,21.918694954365492
117,40.89219330855018,19.68973921611905,21.595478478819132
118,57.249070631970255,20.095706701278687,21.16273460164666
119,53.53159851301115,20.67999343946576,21.58635125681758
120,55.01858736059479,19.438865832984447,21.884570829570293
121,54.27509293680297,19.63473090529442,22.19434253498912
122,42.75092936802974,19.949190974235535,22.02957597374916
123,50.92936802973978,20.346458218991756,21.712703067809343
124,38.28996282527881,20.698299143463373,21.676536679267883
125,52.78810408921933,20.258820805698633,21.668793588876724
126,59.10780669144982,20.27169632539153,21.5902047008276
127,57.62081784386617,19.351439386606216,21.49031102284789
128,48.698884758364315,19.514025073498487,21.744235895574093
129,51.301115241635685,20.425789818167686,21.90763408690691
130,53.53159851301115,20.2311171554029,21.842383187264204
131,56.13382899628253,20.32513104751706,21.99201872944832
132,38.66171003717472,19.71750909462571,21.85799054801464
133,46.09665427509294,19.560612328350544,21.216586343944073
134,61.33828996282528,20.34968487545848,21.44317042082548
135,60.223048327137555,20.053271383047104,21.880916476249695
136,57.62081784386617,20.345732878893614,21.901022877544165
137,63.19702602230484,19.92428084090352,21.985459472984076
138,57.99256505576208,19.87564028799534,21.96340210363269
139,59.85130111524164,20.607443895190954,21.69796599075198
140,65.05576208178438,20.404819428920746,21.19725653529167
141,44.60966542750929,20.505865946412086,21.4090381488204
142,32.342007434944236,20.27979853004217,22.166910775005817
143,54.646840148698885,19.563394024968147,21.46143589913845
144,57.99256505576208,19.49284102767706,21.643952380865812
145,54.27509293680297,20.081327259540558,21.703609112650156
146,57.62081784386617,19.783938236534595,21.193389616906643
147,61.33828996282528,20.025582686066628,21.93393012881279
148,53.159851301115246,19.63805916905403,21.30631883069873
149,52.78810408921933,19.72864132374525,22.13510238006711
150,53.159851301115246,19.70186646282673,21.769881766289473
151,48.698884758364315,20.046644926071167,21.82412039861083
152,64.68401486988847,20.468459110707045,21.785614728927612
153,63.19702602230484,19.88272735476494,21.845302179455757
154,39.77695167286245,20.53775131702423,21.95994306728244
155,58.36431226765799,21.099753443151712,21.953710585832596
156,45.72490706319702,20.45726751163602,21.456289310008287
157,55.762081784386616,19.970134682953358,21.86048709973693
158,57.99256505576208,19.921111539006233,21.21247836574912
159,63.19702602230484,19.88098942115903,21.713468085974455
160,61.71003717472119,19.527938544750214,21.720630276948214
161,55.01858736059479,19.93627256155014,22.11387037113309
162,56.50557620817844,19.501315396279097,21.38905666396022
163,57.62081784386617,19.86261361092329,21.46298423781991
164,60.223048327137555,20.702331975102425,21.323316518217325
165,43.49442379182156,20.291995596140623,21.82333516702056
166,63.19702602230484,19.98600673303008,21.902809355407953
167,57.249070631970255,20.102830931544304,22.101429790258408
168,55.762081784386616,19.78852716088295,21.954446993768215
169,49.07063197026022,20.781042762100697,21.839586697518826
170,64.68401486988847,20.092307165265083,21.117940716445446
171,63.56877323420075,18.91869054734707,21.182536009699106
172,56.50557620817844,20.632137823849916,21.5917903855443
173,61.33828996282528,19.958440601825714,22.12174104899168
174,38.66171003717472,19.84434140101075,21.24097314104438
175,61.33828996282528,20.376439478248358,22.455992124974728
176,54.27509293680297,20.161138638854027,21.548834916204214
177,57.249070631970255,20.00084351748228,21.77373903617263
178,56.13382899628253,19.214375477284193,21.446058332920074
179,59.10780669144982,20.16237372159958,21.546173978596926
180,56.13382899628253,19.887247804552317,21.613477770239115
181,62.0817843866171,19.99551061540842,21.7236955948174
182,50.18587360594795,20.454566914588213,22.0549593642354
183,43.866171003717476,19.430045373737812,21.48537329211831
184,52.41635687732342,20.190528724342585,21.411506067961454
185,56.877323420074354,19.62204986065626,21.915165964514017
186,60.966542750929364,20.22677657008171,22.28643150255084
187,62.0817843866171,19.612022638320923,22.304286275058985
188,58.7360594795539,19.832728896290064,22.178026292473078
189,65.05576208178438,20.551846764981747,21.824707329273224
190,63.94052044609665,20.17567279189825,21.32857969030738
191,56.50557620817844,20.75791059434414,22.47055009007454
192,66.54275092936803,20.10366502031684,21.665167160332203
193,63.19702602230484,19.960860297083855,21.206671942025423
194,66.17100371747212,19.592093411833048,21.983469426631927
195,65.05576208178438,20.762928433716297,22.327159017324448
196,60.966542750929364,20.29910132661462,22.38480531051755
197,63.56877323420075,20.304478961974382,21.947079490870237
198,59.10780669144982,19.97273264452815,21.45491535589099
199,52.41635687732342,20.89013807475567,21.976342611014843
200,57.62081784386617,20.431650023907423,22.268904872238636
201,60.223048327137555,20.37552037462592,21.964289002120495
202,62.0817843866171,19.691977463662624,21.91894345730543
203,62.825278810408925,20.37412990629673,21.334969356656075
204,44.98141263940521,20.11843502148986,21.84633769840002
205,42.00743494423792,20.07293001934886,22.47808462381363
206,61.33828996282528,20.03821510076523,21.273561865091324
207,57.249070631970255,20.372916877269745,22.868789546191692
208,67.65799256505576,19.568327601999044,21.639328479766846
209,64.31226765799256,20.62970596179366,21.94050332158804
210,56.50557620817844,20.001744721084833,22.07188943773508
211,63.56877323420075,19.844164729118347,22.23379023000598
212,59.479553903345725,19.651467967778444,21.55513045936823
213,54.27509293680297,20.119937159121037,22.167016614228487
214,64.68401486988847,19.6866812184453,21.537333954125643
215,60.594795539033456,20.185351487249136,21.245655592530966
216,63.94052044609665,20.15016172453761,21.49484945461154
217,63.56877323420075,20.521865166723728,21.592175606638193
