round,accuracy,training_time,round_time
66,14.869888475836431,20.187558952718973,22.379247900098562
67,20.44609665427509,19.710621055215597,21.927407082170248
68,23.42007434944238,19.87929616123438,21.44676323235035
69,36.80297397769517,20.046982046216726,22.068270191550255
70,37.9182156133829,19.487950202077627,21.642766140401363
71,34.20074349442379,20.059890493750572,21.11309415102005
72,28.624535315985128,19.972479231655598,21.3761984705925
73,15.985130111524162,19.15189777687192,21.84173534065485
74,37.54646840148699,19.680452164262533,21.524438973516226
75,34.20074349442379,20.121944092214108,21.02775787189603
76,27.509293680297397,19.353093538433313,21.812253311276436
77,33.457249070631974,20.296324506402016,21.90288081392646
78,31.226765799256505,19.837066031992435,22.22897855192423
79,22.676579925650557,20.401488102972507,21.429944649338722
80,27.881040892193308,19.915628638118505,21.436370458453894
81,39.405204460966544,19.960232850164175,21.80230852216482
82,19.33085501858736,19.706318963319063,21.82223591208458
83,35.687732342007436,19.764953516423702,21.39230687916279
84,37.174721189591075,19.768492970615625,21.588841252028942
85,29.739776951672862,19.969094183295965,22.365879595279694
86,38.28996282527881,19.64169080555439,21.947125624865294
87,23.79182156133829,19.786041527986526,21.46235129237175
88,28.624535315985128,20.171376258134842,21.15838673710823
89,17.100371747211895,19.395039830356836,21.570159394294024
90,28.99628252788104,19.613200839608908,21.75996522605419
91,38.66171003717472,20.120668776333332,21.491732962429523
92,49.07063197026022,19.53156566619873,21.454352643340826
93,54.646840148698885,19.140446066856384,21.44320373609662
94,24.907063197026023,20.2795705832541,21.224950574338436
95,19.33085501858736,19.86887612193823,21.975948870182037
96,27.509293680297397,20.218597572296858,21.52061503753066
97,53.90334572490706,19.460183922201395,21.318629384040833
98,49.07063197026022,20.58329226076603,22.341612607240677
99,24.53531598513011,20.180343341082335,21.41766059398651
100,29.739776951672862,19.41597193107009,21.535609155893326
101,25.27881040892193,19.81346071884036,21.570268750190735
102,23.42007434944238,19.659907810389996,21.584847692400217
103,34.94423791821561,19.741160787642002,20.895769279450178
104,49.814126394052046,20.238651122897863,21.200780007988214
105,29.36802973977695,19.4767033085227,21.657353937625885
106,40.89219330855018,19.947063274681568,21.766433723270893
107,27.881040892193308,20.246428839862347,21.436483468860388
108,36.43122676579926,19.629015523940325,21.830732185393572
109,47.21189591078067,19.390704564750195,21.37934773787856
110,31.226765799256505,19.984163116663694,21.860084872692823
111,40.14869888475837,19.800161246210337,21.261889163404703
112,34.94423791821561,20.092503983527422,21.936852741986513
113,35.31598513011153,20.168144021183252,21.999363124370575
114,35.687732342007436,20.33048379048705,21.9784371368587
115,28.624535315985128,19.84826799109578,21.539196863770485
116,29.36802973977695,20.193067081272602,21.765277076512575
117,25.650557620817843,19.560188952833414,21.344282977283
118,38.28996282527881,19.71991242468357,21.28480239212513
119,42.00743494423792,19.370649985969067,21.247248210012913
120,51.301115241635685,19.603895761072636,21.787270113825798
121,47.95539033457249,20.06282415613532,21.727062296122313
122,40.520446096654275,20.05426175892353,21.07381511107087
123,35.31598513011153,19.77818089351058,21.76149144768715
124,44.237918215613384,19.53756069391966,21.245434924960136
125,38.66171003717472,19.325789477676153,20.980143558233976
126,39.03345724907063,19.839287769049406,22.214953675866127
127,25.27881040892193,20.116645336151123,21.9235310703516
128,34.20074349442379,20.14337622001767,20.920503970235586
129,24.1635687732342,20.698752097785473,21.41465240344405
130,44.98141263940521,20.037972763180733,21.70057451725006
131,47.58364312267658,19.542149659246206,21.78388398885727
132,50.92936802973978,19.734378915280104,21.633112594485283
133,45.72490706319702,20.050227984786034,21.99413399398327
134,56.13382899628253,20.063841823488474,21.433842163532972
135,45.353159851301115,19.576084803789854,21.446928415447474
136,53.159851301115246,20.2011828571558,21.26816464588046
137,34.20074349442379,20.409518126398325,21.007649440318346
138,21.189591078066915,20.3693022839725,21.6340318210423
139,31.226765799256505,19.742534387856722,21.868812575936317
140,30.111524163568777,19.894059125334024,21.95207381248474
141,51.301115241635685,19.670198906213045,21.514830384403467
142,52.04460966542751,20.35541945695877,21.838653694838285
143,26.765799256505574,20.319357831031084,21.971524212509394
144,30.855018587360593,20.339397497475147,21.645968217402697
145,43.12267657992565,19.89277708157897,21.810665369033813
146,44.237918215613384,19.665359865874052,21.879035603255033
147,48.3271375464684,19.8031202852726,21.447875406593084
148,36.43122676579926,19.764672845602036,21.642120629549026
149,56.50557620817844,20.313334226608276,21.619693476706743
150,36.059479553903344,19.680560059845448,21.390405736863613
151,40.520446096654275,19.494132988154888,20.931411273777485
152,41.63568773234201,20.434157989919186,21.699435461312532
