round,accuracy,round_time
1,10.037174721189592,100
2,10.037174721189592,200
3,10.037174721189592,300
4,10.037174721189592,400
5,10.037174721189592,500
6,10.037174721189592,600
7,14.869888475836431,700
8,17.843866171003718,800
9,18.587360594795538,900
10,21.189591078066915,1000
11,15.613382899628252,1100
12,13.011152416356877,1200
13,11.152416356877323,1300
14,16.356877323420075,1400
15,18.95910780669145,1500
16,17.472118959107807,1600
17,15.985130111524162,1700
18,18.21561338289963,1800
19,12.267657992565056,1900
20,10.780669144981413,2000
21,19.33085501858736,2100
22,26.394052044609666,2200
23,17.843866171003718,2300
24,22.304832713754646,2400
25,15.613382899628252,2500
26,15.985130111524162,2600
27,13.011152416356877,2700
28,21.189591078066915,2800
29,23.79182156133829,2900
30,31.970260223048324,3000
31,13.754646840148698,3100
32,13.754646840148698,3200
33,24.907063197026023,3300
34,25.27881040892193,3400
35,27.509293680297397,3500
36,30.483271375464682,3600
37,28.99628252788104,3700
38,29.739776951672862,3800
39,32.71375464684015,3900
40,31.59851301115242,4000
41,37.54646840148699,4100
42,36.43122676579926,4200
43,21.561338289962826,4300
44,16.728624535315987,4400
45,33.457249070631974,4500
46,32.71375464684015,4600
47,36.43122676579926,4700
48,21.933085501858738,4800
49,38.66171003717472,4900
50,36.80297397769517,5000
51,36.059479553903344,5100
52,35.687732342007436,5200
53,21.561338289962826,5300
54,37.9182156133829,5400
55,31.59851301115242,5500
56,36.43122676579926,5600
57,40.14869888475837,5700
58,37.54646840148699,5800
59,23.04832713754647,5900
60,21.189591078066915,6000
61,39.405204460966544,6100
62,41.63568773234201,6200
63,43.49442379182156,6300
64,34.20074349442379,6400
65,43.866171003717476,6500
66,33.457249070631974,6600
67,43.866171003717476,6700
68,34.20074349442379,6800
69,33.82899628252788,6900
70,44.237918215613384,7000
71,34.20074349442379,7100
72,34.572490706319705,7200
73,37.54646840148699,7300
74,43.866171003717476,7400
75,44.237918215613384,7500
76,44.237918215613384,7600
77,44.98141263940521,7700
78,44.98141263940521,7800
79,44.98141263940521,7900
80,45.353159851301115,8000
81,43.12267657992565,8100
82,44.60966542750929,8200
83,45.72490706319702,8300
84,45.72490706319702,8400
85,46.09665427509294,8500
86,45.353159851301115,8600
87,47.21189591078067,8700
88,45.72490706319702,8800
89,45.72490706319702,8900
90,46.09665427509294,9000
91,45.72490706319702,9100
92,46.84014869888476,9200
93,46.84014869888476,9300
94,46.09665427509294,9400
95,50.55762081784386,9500
96,46.09665427509294,9600
97,49.814126394052046,9700
98,50.55762081784386,9800
99,48.3271375464684,9900
100,47.21189591078067,10000
101,49.44237918215613,10100
102,48.698884758364315,10200
103,46.84014869888476,10300
104,47.21189591078067,10400
105,46.84014869888476,10500
106,49.44237918215613,10600
107,47.21189591078067,10700
108,46.468401486988846,10800
109,47.58364312267658,10900
110,46.84014869888476,11000
111,42.75092936802974,11100
112,48.698884758364315,11200
113,48.698884758364315,11300
114,48.3271375464684,11400
115,44.60966542750929,11500
116,45.72490706319702,11600
117,50.18587360594795,11700
118,49.814126394052046,11800
119,46.09665427509294,11900
120,47.95539033457249,12000
121,46.468401486988846,12100
122,46.84014869888476,12200
123,46.84014869888476,12300
124,48.3271375464684,12400
125,49.44237918215613,12500
126,47.95539033457249,12600
127,49.814126394052046,12700
128,49.44237918215613,12800
129,48.3271375464684,12900
130,50.55762081784386,13000
131,49.07063197026022,13100
132,48.698884758364315,13200
133,49.814126394052046,13300
134,49.44237918215613,13400
135,49.44237918215613,13500
136,50.55762081784386,13600
137,51.301115241635685,13700
138,50.92936802973978,13800
139,49.07063197026022,13900
140,49.07063197026022,14000
141,49.44237918215613,14100
142,48.698884758364315,14200
143,49.07063197026022,14300
144,49.07063197026022,14400
145,49.814126394052046,14500
146,49.44237918215613,14600
147,50.55762081784386,14700
148,49.814126394052046,14800
149,51.6728624535316,14900
150,51.6728624535316,15000
151,52.04460966542751,15100
152,50.55762081784386,15200
153,51.6728624535316,15300
154,54.646840148698885,15400
155,53.159851301115246,15500
156,55.39033457249071,15600
157,53.90334572490706,15700
158,53.159851301115246,15800
159,51.6728624535316,15900
160,52.41635687732342,16000
161,50.92936802973978,16100
162,51.301115241635685,16200
163,50.18587360594795,16300
164,50.92936802973978,16400
165,51.6728624535316,16500
166,51.6728624535316,16600
167,51.301115241635685,16700
168,51.301115241635685,16800
169,51.301115241635685,16900
170,50.92936802973978,17000
171,52.04460966542751,17100
172,51.6728624535316,17200
173,51.301115241635685,17300
174,51.6728624535316,17400
175,51.301115241635685,17500
176,52.04460966542751,17600
177,51.6728624535316,17700
178,53.90334572490706,17800
179,51.301115241635685,17900
180,50.55762081784386,18000
181,50.92936802973978,18100
182,50.55762081784386,18200
183,52.41635687732342,18300
184,52.04460966542751,18400
185,52.41635687732342,18500
186,52.04460966542751,18600
187,52.04460966542751,18700
188,51.6728624535316,18800
189,50.55762081784386,18900
190,52.04460966542751,19000
191,50.55762081784386,19100
192,50.92936802973978,19200
193,50.55762081784386,19300
194,50.92936802973978,19400
195,52.41635687732342,19500
196,50.92936802973978,19600
197,53.53159851301115,19700
198,52.78810408921933,19800
199,50.55762081784386,19900
200,49.814126394052046,20000
201,50.18587360594795,20100
202,49.44237918215613,20200
203,50.92936802973978,20300
204,49.07063197026022,20400
205,52.04460966542751,20500
206,51.6728624535316,20600
207,51.301115241635685,20700
208,51.301115241635685,20800
209,52.78810408921933,20900
210,52.04460966542751,21000
211,52.41635687732342,21100
212,52.04460966542751,21200
213,53.53159851301115,21300
214,54.27509293680297,21400
215,52.41635687732342,21500
216,53.90334572490706,21600
217,55.39033457249071,21700
218,55.39033457249071,21800
219,55.01858736059479,21900
220,52.41635687732342,22000
221,53.53159851301115,22100
222,52.41635687732342,22200
223,56.13382899628253,22300
224,55.39033457249071,22400
225,52.78810408921933,22500
226,54.27509293680297,22600
227,54.27509293680297,22700
228,54.646840148698885,22800
229,56.877323420074354,22900
230,56.13382899628253,23000
231,56.50557620817844,23100
232,60.966542750929364,23200
233,54.27509293680297,23300
234,54.27509293680297,23400
235,54.646840148698885,23500
236,54.27509293680297,23600
237,54.27509293680297,23700
238,53.90334572490706,23800
239,52.78810408921933,23900
240,52.41635687732342,24000
241,53.53159851301115,24100
242,53.53159851301115,24200
243,52.41635687732342,24300
244,56.877323420074354,24400
245,57.249070631970255,24500
246,57.249070631970255,24600
247,57.249070631970255,24700
248,56.13382899628253,24800
249,59.85130111524164,24900
250,57.62081784386617,25000
251,59.479553903345725,25100
252,59.479553903345725,25200
253,57.249070631970255,25300
254,59.85130111524164,25400
255,57.99256505576208,25500
256,56.13382899628253,25600
257,58.7360594795539,25700
258,58.7360594795539,25800
259,59.479553903345725,25900
260,59.10780669144982,26000
261,58.36431226765799,26100
262,57.62081784386617,26200
263,58.36431226765799,26300
264,59.10780669144982,26400
265,58.36431226765799,26500
266,57.99256505576208,26600
267,57.62081784386617,26700
268,58.36431226765799,26800
269,54.27509293680297,26900
270,53.90334572490706,27000
271,55.01858736059479,27100
272,55.39033457249071,27200
273,55.01858736059479,27300
274,56.50557620817844,27400
275,54.27509293680297,27500
276,54.27509293680297,27600
277,59.479553903345725,27700
278,59.479553903345725,27800
279,59.85130111524164,27900
280,56.13382899628253,28000
281,56.50557620817844,28100
282,56.877323420074354,28200
283,57.62081784386617,28300
284,56.50557620817844,28400
285,56.877323420074354,28500
286,65.4275092936803,28600
287,59.10780669144982,28700
288,57.62081784386617,28800
289,57.62081784386617,28900
290,56.50557620817844,29000
291,58.36431226765799,29100
292,56.50557620817844,29200
293,58.7360594795539,29300
294,58.36431226765799,29400
295,61.33828996282528,29500
296,59.479553903345725,29600
297,59.479553903345725,29700
298,60.594795539033456,29800
299,62.45353159851301,29900
300,61.33828996282528,30000
301,61.33828996282528,30100
302,61.33828996282528,30200
303,59.85130111524164,30300
304,60.223048327137555,30400
305,60.594795539033456,30500
306,58.7360594795539,30600
307,58.7360594795539,30700
308,58.7360594795539,30800
309,58.7360594795539,30900
310,59.10780669144982,31000
311,60.223048327137555,31100
312,59.10780669144982,31200
313,59.85130111524164,31300
314,63.19702602230484,31400
315,61.33828996282528,31500
316,62.825278810408925,31600
317,61.71003717472119,31700
318,63.19702602230484,31800
319,60.594795539033456,31900
320,60.223048327137555,32000
321,61.71003717472119,32100
322,62.825278810408925,32200
323,62.45353159851301,32300
324,62.0817843866171,32400
325,62.45353159851301,32500
326,62.0817843866171,32600
327,62.825278810408925,32700
328,62.45353159851301,32800
329,64.68401486988847,32900
330,65.79925650557621,33000
331,59.479553903345725,33100
332,59.479553903345725,33200
333,57.62081784386617,33300
334,56.877323420074354,33400
335,55.39033457249071,33500
336,55.39033457249071,33600
337,62.0817843866171,33700
338,61.33828996282528,33800
339,61.33828996282528,33900
340,61.33828996282528,34000
341,60.966542750929364,34100
342,60.966542750929364,34200
