round,accuracy,round_time
1,11.35,40
2,11.35,80
3,23.48,120
4,22.25,160
5,26.35,200
6,9.74,240
7,9.74,280
8,9.76,320
9,12.86,360
10,20.990000000000002,400
11,13.719999999999999,440
12,29.03,480
13,32.56,520
14,28.07,560
15,30.669999999999998,600
16,51.17,640
17,30.75,680
18,17.169999999999998,720
19,25.88,760
20,30.919999999999998,800
21,27.139999999999997,840
22,35.25,880
23,57.74,920
24,52.839999999999996,960
25,42.78,1000
26,56.699999999999996,1040
27,56.74,1080
28,59.91,1120
29,65.94,1160
30,78.69,1200
31,76.03999999999999,1240
32,80.74,1280
33,78.02,1320
34,79.46,1360
35,74.31,1400
36,84.96000000000001,1440
37,79.38,1480
38,85.31,1520
39,73.6,1560
40,83.07,1600
41,81.71000000000001,1640
42,86.91,1680
43,83.67999999999999,1720
44,77.86,1760
45,76.27000000000001,1800
46,87.8,1840
47,82.61,1880
48,84.95,1920
49,83.0,1960
50,77.31,2000
51,86.66,2040
52,82.46,2080
53,86.1,2120
54,89.34,2160
55,89.05,2200
56,91.41,2240
57,85.92999999999999,2280
58,86.98,2320
59,91.69,2360
60,91.99000000000001,2400
61,89.21,2440
62,90.01,2480
63,89.21,2520
64,85.39999999999999,2560
65,92.30000000000001,2600
66,88.49000000000001,2640
67,93.12,2680
68,84.53,2720
69,89.64,2760
70,86.07000000000001,2800
71,85.22,2840
72,90.14999999999999,2880
73,92.51,2920
74,91.45,2960
75,87.47,3000
76,88.92999999999999,3040
