round,accuracy,round_time
1,24.07,80
2,18.9,160
3,11.5,240
4,11.35,320
5,20.169999999999998,400
6,14.299999999999999,480
7,42.59,560
8,54.37,640
9,46.31,720
10,59.099999999999994,800
11,59.650000000000006,880
12,56.28999999999999,960
13,63.04,1040
14,71.88,1120
15,71.54,1200
16,82.8,1280
17,75.19,1360
18,82.57,1440
19,86.8,1520
20,84.19,1600
21,88.34,1680
22,92.10000000000001,1760
23,91.78,1840
24,92.97,1920
25,91.31,2000
26,94.16,2080
27,91.16,2160
28,91.85,2240
29,93.42,2320
30,93.27,2400
31,93.66,2480
32,92.62,2560
33,90.25,2640
34,91.14,2720
35,93.62,2800
36,95.03,2880
