round,accuracy,round_time
1,8.92,40
2,9.719999999999999,80
3,15.67,120
4,10.280000000000001,160
5,12.21,200
6,9.8,240
7,10.12,280
8,16.12,320
9,22.29,360
10,24.779999999999998,400
11,23.97,440
12,32.93,480
13,37.480000000000004,520
14,59.3,560
15,50.32,600
16,49.45,640
17,57.089999999999996,680
18,62.17,720
19,65.28,760
20,61.019999999999996,800
21,62.3,840
22,73.15,880
23,75.29,920
24,70.02000000000001,960
25,66.64999999999999,1000
26,72.8,1040
27,78.93,1080
28,79.03999999999999,1120
29,83.32000000000001,1160
30,82.19999999999999,1200
31,76.29,1240
32,84.22,1280
33,80.61,1320
34,81.32000000000001,1360
35,78.31,1400
36,82.78,1440
37,80.01,1480
38,87.01,1520
39,86.4,1560
40,89.09,1600
41,89.14,1640
42,85.24000000000001,1680
43,81.56,1720
44,88.28,1760
45,86.86,1800
46,88.35,1840
47,89.16,1880
48,90.39,1920
49,89.03,1960
50,89.24,2000
51,89.17,2040
52,88.49000000000001,2080
53,89.64999999999999,2120
54,87.9,2160
55,89.32,2200
56,91.74,2240
57,88.59,2280
58,89.94,2320
59,91.3,2360
60,89.22,2400
61,91.28,2440
62,89.97,2480
63,90.73,2520
64,90.36,2560
65,91.53999999999999,2600
66,91.47,2640
67,91.2,2680
68,92.07,2720
69,91.89,2760
70,91.11,2800
71,90.91,2840
72,91.09,2880
73,92.33,2920
74,89.96,2960
75,90.96,3000
76,92.23,3040
77,91.11,3080
78,92.58,3120
79,90.09,3160
80,92.27,3200
81,92.22,3240
82,90.21000000000001,3280
83,91.52,3320
84,92.01,3360
85,92.91,3400
86,93.0,3440
87,93.32000000000001,3480
88,91.3,3520
89,92.71000000000001,3560
90,92.96,3600
91,92.44,3640
92,92.43,3680
93,92.28,3720
94,92.99,3760
95,93.51,3800
96,93.2,3840
97,92.54,3880
98,92.95,3920
99,93.19,3960
100,93.51,4000
101,93.47999999999999,4040
102,93.31,4080
103,93.44,4120
104,92.63,4160
105,92.72,4200
106,93.57,4240
107,93.33,4280
108,93.14,4320
109,93.11,4360
110,92.35,4400
111,93.17999999999999,4440
112,93.21000000000001,4480
113,92.43,4520
114,93.64,4560
115,93.19,4600
116,93.63,4640
117,93.93,4680
118,93.21000000000001,4720
119,93.22,4760
120,93.67,4800
121,93.62,4840
122,93.7,4880
123,93.56,4920
124,93.88,4960
125,93.32000000000001,5000
